"Class","Area","MajorAxisLength","MinorAxisLength","Eccentricity","ConvexArea","Extent","Perimeter","id"
0.0,-0.7060991218688943,-0.005473735048862788,-0.9309404086560864,0.6487005033367805,-0.663002208295463,-0.4313563416056336,-0.41312443192212617,72
0.0,-0.48679016412113674,-0.45514042820161627,-0.25752870114452475,-0.1289148260802766,-0.4534048631560883,-0.036514422235342375,-0.2938396449029601,73
0.0,-0.49924594926375804,-0.507832762636734,-0.35367286715771806,-0.10598093201749885,-0.5057735529698331,0.25166396719375117,-0.43177009889701357,74
0.0,-0.9039051912737318,-1.055862377657386,-0.699883974525951,-0.8536164651546476,-0.9059183968135265,-0.06593921582172836,-0.9964836166224308,75
0.0,-0.9592898655395847,-1.0440151630613237,-0.9279590737645147,-0.43205883911133697,-0.9719921885026849,0.4013906818003956,-1.0720999228675026,76
0.0,-0.3120247343113951,-0.3521638370061344,-0.1245722245928164,-0.10707928150644092,-0.3420478457712433,0.8598060476687973,-0.31399376642449367,77
0.0,-1.1626062102647177,-1.199221046179202,-1.3055514014502372,-0.20339045742910133,-1.160553795879797,0.48099796963100955,-1.2897666267594539,78
0.0,-0.28232050595687236,-0.05896222149434942,-0.41501458465783553,0.5899670266550756,-0.3125291648088141,1.110173977641083,-0.27595368384987057,79
0.0,-1.0289756264506695,-0.9417206491400313,-1.2619894544109174,0.2598238273873354,-1.0346580926056492,1.3810777588255956,-1.1209512050984758,80
0.0,-0.9426308936410173,-0.8941147580958654,-1.0441018564720348,0.0631090158704766,-0.9435522633229357,-0.1297068086432847,-0.9882729487753112,81
0.0,-0.7522060302466221,-0.7408482728943199,-0.7007034606947016,-0.09870777931234892,-0.7112029780397618,-0.7317285006268083,-0.641715560872234,83
0.0,0.28026578965152166,-0.38410878029089035,1.4428883564430717,-2.730380612162337,0.22944754728043812,0.7672239342931721,0.033940588461841475,84
0.0,-0.266866105872509,-0.30362075797957455,-0.05570159337985187,-0.10443114723239073,-0.27994583673649814,0.08341980109920603,-0.24278229355292077,85
0.0,2.380910887685816,3.5701909342658045,1.3687493122385856,1.58114062594566,3.1874204205662515,-4.586935984947298,3.9674531385644323,86
0.0,-0.42886820028919426,-0.35647080101225237,-0.3807584789178735,0.1742265225962773,-0.45078152523002524,-0.7253351026362307,-0.4862278647335604,87
0.0,-1.2441070266300172,-1.4233649317046047,-1.3188869095751614,-0.8164927763809514,-1.2483252891069534,-0.03421077949278801,-1.502922576740732,88
0.0,-1.352262198033025,-1.4233923252360339,-1.623589321854356,-0.23160347452854685,-1.3232007472957066,0.1389303483528766,-1.5208669767108831,89
0.0,-0.9980155679068703,-1.1267016704775443,-0.8849866754828173,-0.7271628335519972,-0.9942537851089022,-0.014922223477341366,-1.0947267410671948,90
0.0,-0.8740471877939915,-0.9770714409299045,-0.74046383491756,-0.566810463478696,-0.8825290100708708,0.8705570102255142,-1.0142125230859182,91
0.0,-0.8081032882632002,-0.9227573765134434,-0.5921255040505025,-0.6686256272697069,-0.8014997404854651,-0.2556862984311095,-0.8525193444417927,92
0.0,-0.07287878541057398,-0.08295151406966762,0.10955885615971114,0.06296284425414576,-0.10619260419435891,0.059032074858178726,-0.09724017061162611,93
0.0,-0.5370746300672745,-0.6116220693157131,-0.3299821021509643,-0.33645504373646967,-0.5580686912529407,1.076296276602864,-0.6511972751654382,94
0.0,-0.9164122347914255,-0.8698266811024638,-0.9591149571785287,-0.003952497238688909,-0.8731634485030568,0.28113032481623845,-0.8501416110038587,95
0.0,-1.2566396993352473,-1.4073803460916396,-1.3796191627780128,-0.6417103737739787,-1.256293371592659,0.7141500459209956,-1.4539069350555238,96
0.0,-0.21371117092231035,-0.6218615053988109,0.5599809227724731,-1.814084036473296,-0.25390859489090034,1.4918128433815419,-0.44431620390362303,97
0.0,-0.7360083837237072,-0.888960407855846,-0.4189891593546118,-0.8670193277120588,-0.755333896422131,0.49608779106705303,-0.9011807001923163,98
0.0,-1.0206205113138496,-1.092185952560135,-1.0449552116540926,-0.36275674878436326,-1.0177412405590742,-0.4070817660641462,-1.120417949980291,99
0.0,-0.3356292160322885,-0.7706731561036648,0.5075286676399267,-2.2872545681674086,-0.379779780988169,0.6048778770137353,-0.5659166330113452,100
0.0,-0.16450313085269547,-0.06563188798223775,-0.184408762354757,0.37501940181116117,-0.20215283449913288,1.1780317933528301,-0.1920134843558717,101
0.0,-0.773478255901716,-0.4822278988597978,-1.0983196228944,0.7287198872088869,-0.7703384086721365,0.2876027356279176,-0.688327902093294,102
0.0,-0.7737858061521511,-1.0559111462868842,-0.26720117151391465,-1.7224382567726386,-0.7951988260275379,0.20466772481872678,-0.9330153002614874,103
0.0,-0.8379100333678681,-0.6818018624335527,-1.0117531379990659,0.38005671516739675,-0.8333965876051664,0.833995959708095,-0.7087486511739198,104
0.0,-0.7314720175297895,-0.7337772712452795,-0.6522169271307763,-0.14932952279048547,-0.7306941336586416,0.1910642759626333,-0.7340600071261177,105
0.0,-1.1213432183313425,-0.9708486771226529,-1.5211657488036947,0.529214203363104,-1.1159325339598458,-0.40718221560233914,-1.187721320273386,106
0.0,-1.0009372952860036,-1.4076541904406914,-0.31127377290323427,-3.5875862194527355,-0.9790286182669848,0.2214646085277588,-1.0775347421542085,107
0.0,-0.4904295087512854,-0.7639166134825797,0.14510364386706812,-1.5019349622716842,-0.4820654429277492,-0.019791126698237557,-0.483163474020156,108
0.0,-0.13259479237005456,-0.30450142362891913,0.3005415517185352,-0.5432627088261331,-0.1570902633953581,0.8610170351274676,-0.18808711961581284,109
0.0,-0.5793115311270273,-0.8690703900560943,-0.029749084055180567,-1.5220743163376171,-0.603253848241111,1.223813288426135,-0.7008374827767396,110
0.0,-0.16473379354052178,-0.33040257244575455,0.2216023046409145,-0.4933016695262363,-0.15750705540230267,-0.021216125919753578,0.07316040667464092,111
0.0,-1.1182677158269916,-0.9473388380551814,-1.5599325813192821,0.6085414347554395,-1.0997757143965228,0.62840916338397,-1.034859722970157,112
0.0,-0.9367874388827505,-0.8972165643921897,-1.0510697081865032,0.06650488618737266,-0.9467640134940971,0.10102364813740845,-1.0574098400912058,113
0.0,-0.9599305952279912,-1.2560374811026194,-0.5512448952179945,-1.90880355599775,-0.9713057075500702,2.5448992210144814,-1.1674758879439442,114
0.0,0.15540038797487388,0.14092661868111545,0.4373969355126125,0.053738559102879,0.18869999930738388,0.18497621089792546,0.3365482583024667,115
0.0,-0.0991999610103107,-0.16304053772692378,0.1381988417001,-0.09104075920507977,-0.12617410335082052,0.26991830449091997,-0.08157488840686773,116
0.0,-0.2118146110446273,-0.18068467926586465,-0.09017305925962922,0.12682187013278604,-0.19815653466784056,0.9285333037036729,-0.04663206843649611,117
0.0,0.055779736021439964,-0.36080085892625474,0.8003670824542092,-1.4121365166706181,0.00992074550503033,1.181151789679336,-0.11190468636170843,118
0.0,-0.6793678792685776,-0.653460452441045,-0.6111577062378276,-0.049796072067212496,-0.6396618559065655,-0.16014548786637905,-0.5628595471625732,119
0.0,-0.21701733611448762,-0.5572973385754393,0.44971929629009477,-1.39801195962739,-0.23990928689293764,0.6679632360257999,-0.336156725720011,120
0.0,-0.47920392461040445,-0.6661293516929919,-0.005560836425680958,-0.944248786829019,-0.4791969332328952,0.032703671021539905,-0.4247318618234374,121
0.0,-0.9158227634780917,-0.9651979754990594,-0.8172029756826501,-0.4149461694701379,-0.9138129277685948,-0.28275460570968997,-0.8916222848204689,122
0.0,-0.9436560611424676,-1.2407922903929667,-0.5618259968385646,-1.813588143245012,-0.9559824720006365,0.7115208119937494,-1.1370401694519294,123
0.0,-0.8255823941629281,-0.8503141525766857,-0.5554137308988928,-0.5442070385582707,-0.7813221039139707,-0.20225849846440774,-0.6935326181440707,124
0.0,0.20668439223492563,-0.17887287612190308,0.9697164256068955,-1.187293936250629,0.20154699999202913,0.597199155165088,0.20671524675372624,125
0.0,-0.8632829290287632,-0.6934917478870448,-1.1259024373681012,0.48870712995053833,-0.8686032536035454,-0.8138801359779031,-0.8644591456838899,126
0.0,-0.437197686238478,-0.9169552749480728,0.4672835566597198,-2.8996056506273944,-0.4672570680927764,1.135514478039999,-0.6364633632013451,127
0.0,-0.8260180903510445,-1.1979121040644558,-0.2249324049827178,-2.4882811302240824,-0.8275860166848211,0.7624546388545611,-0.9759240751137842,128
0.0,-1.0385353134016937,-1.1438708426616644,-0.9883755514010819,-0.592455990406633,-1.0416945223699492,0.40235265915619617,-1.1181132651886843,129
0.0,0.005059573887185859,0.3589451121881646,-0.31974527885073495,0.9087438554871052,-0.02675695110609431,-0.7659646213300763,0.0948631594983002,130
0.0,-0.3401399530386699,-0.663124188597333,0.32009605247861633,-1.4976305805114916,-0.3702425991822014,1.2583666201664,-0.4332968156052418,131
0.0,-0.44111895193152545,-0.5995332389209683,-0.10650901007778926,-0.623900858375821,-0.47647552659931575,0.8745441460756732,-0.5973129412025561,132
0.0,-1.0022443838503527,-0.9855018487419435,-1.1443367934893487,0.02209831256842199,-1.0032515890235296,-0.665725596936629,-1.0669974749215836,133
0.0,-0.921333038798387,-1.0235829404677674,-0.8217167534685654,-0.553535824375452,-0.927689649882162,-0.08144033789944649,-1.000241969475939,134
0.0,-0.8900910591916888,-0.8291284787848316,-1.008149518968827,0.13558213397851918,-0.8850787964662966,-0.10686559376531754,-0.8959285025214275,135
0.0,-0.7886763641107168,-0.670743341567683,-0.9424126272092666,0.31861527328845207,-0.7865442625892177,-0.9244953544927461,-0.7809316710416375,136
0.0,0.2313396706448056,0.2089382449744387,0.36633930173642376,0.2110457057491622,0.20037017550183261,-0.5275063402728475,0.16567286481507582,137
0.0,-0.756178554314742,-0.5467840382175709,-0.9791430123233833,0.533997856792707,-0.7328761624008809,-1.2963388189817078,-0.6167877103132513,138
0.0,-0.877584015673995,-0.6265556131227433,-1.226202749178635,0.6806404284397418,-0.8382755058041061,0.20371218221919113,-0.7386657242770154,139
0.0,0.5796403292625485,0.25375345855621884,1.0430248972389244,-0.3963539246868789,0.5090169152327472,0.9912632546662657,0.31252986339025135,140
0.0,-0.9950425821526644,-1.3031653662857137,-0.6047039737493951,-1.9935505192276064,-0.9982500849401945,0.5276498964288429,-1.176738456298168,141
0.0,-0.8791217669261705,-0.7245241443726593,-1.1391905728601253,0.4589154883793276,-0.8654405377861423,0.5973885502440823,-0.8349547974325401,142
0.0,-0.38122354065929104,-0.19850646984869355,-0.4700855403160902,0.4779414544030515,-0.3885569303108846,-0.8023326665709463,-0.25770247956514714,143
0.0,-0.962493513981617,-1.0698829302351163,-0.9172156208087239,-0.5155015394961451,-0.9766014177559545,0.4455835777153063,-1.1529830365127292,144
0.0,-1.0573983954283794,-1.1114991727858812,-1.1053408452960736,-0.3129921471027834,-1.0618721589414435,0.10957396146316935,-1.1670083766074533,145
0.0,-0.4788194867973606,-0.3331504104794365,-0.5199917193644534,0.35315439326676856,-0.4711798163934315,-0.7057795603528852,-0.36860128198600994,146
0.0,-0.32512124914242285,-0.33962573536924334,-0.17304848149036592,-0.029864927830307766,-0.3498688251956743,0.09927346925631537,-0.3416463314914614,147
0.0,-0.8604124600247024,-0.8034341667243247,-0.9613896712892047,0.12206462614179502,-0.8633320605745401,0.44868885266629027,-0.8927618437031652,148
0.0,-1.2427743088781318,-1.261580033722547,-1.4853890103383154,-0.06308200402031487,-1.2244455588267158,0.4408449034860103,-1.37615030347308,149
0.0,-0.5492741233345332,-0.7762692447978548,-0.10357446000979485,-1.0878095809970254,-0.5715041041826842,1.131924127218546,-0.6349841281132294,150
0.0,-1.0952783346069683,-1.2238355445624172,-1.02790177557934,-0.7522869607951103,-1.0602785424443024,-0.794824914699779,-1.0499844451920979,151
0.0,-0.7693775858959148,-0.8277076875471043,-0.6422144158226141,-0.3607102123806064,-0.7864461938817013,1.456987830245985,-0.882107698636418,152
0.0,-0.3302470866496744,-0.5468656773521127,0.15482116362298987,-0.8872575081491608,-0.3416310537642987,0.7764789843696636,-0.42383336347361883,153
0.0,-0.23088272657160305,-0.5996190130752916,0.4870407536676274,-1.5988292082102817,-0.27050672363804695,0.17755762903580335,-0.3503500777012865,154
0.0,-0.3010554420458768,-0.5858901920775884,0.2956218756010539,-1.2184705293611364,-0.31738356583087474,0.4654454256202374,-0.35521511754664353,155
0.0,-0.12226622979294267,-0.06939126984952965,-0.018430659613080092,0.21115764208226032,-0.12364883413227384,-0.8587971290293979,-0.05067165857836198,156
0.0,-1.0773891617066604,-1.565648044588565,-0.38713096376204437,-4.829371255605544,-1.0840356868401444,0.8020121346370788,-1.304328874404679,157
0.0,-0.774862232028674,-0.7547230029988159,-0.7921653995648824,-0.00555811084126117,-0.7736237103739352,0.7141386915691007,-0.7910671707194655,158
0.0,-1.2386736388723305,-1.5516583396222707,-1.048990584628654,-2.0320991583019943,-1.214295447598771,-0.6802395638040964,-1.3727425841219396,159
0.0,-1.2032797308847587,-0.9963940738918617,-1.7474845077774723,0.7495437574247265,-1.187203967147372,-1.0890302951261333,-1.1705110591988181,160
0.0,-1.0310259614535702,-1.042454095630825,-1.1524272450462143,-0.08374082917973365,-1.0334322337616944,-0.2992097739319973,-1.1305424923611704,161
0.0,-0.3762514782772571,-0.3421285147865988,-0.3107475496036109,0.11998824673796929,-0.38578648932354703,0.19011365295872987,-0.3361275062614802,163
0.0,0.09819604139394655,0.2729282253592798,0.0643836104546667,0.5437540206799996,0.10227695080857747,0.205114042506116,0.31211713853850537,164
0.0,-0.4241011714074503,-0.2936244555151171,-0.29854560576435274,0.17981564718167292,-0.4296477187602462,0.9807100673362358,-0.24034977363024226,165
0.0,-0.7183755026987618,-0.6831272198751016,-0.700731913464972,0.009125581619042991,-0.7245893566157472,1.0553317471659156,-0.6891277847705713,166
0.0,-0.9307645798117299,-0.9236372026835988,-0.9160244212192429,-0.17299895706417873,-0.9041531600782317,0.5431666377550516,-0.8732615075662559,167
0.0,-1.1973081301888107,-1.4184405069307848,-1.1015527021232001,-1.2751226212198785,-1.1984818685117553,0.6168868157144024,-1.3469892838594657,168
0.0,0.12136482692672357,0.04445556236388017,0.33684836623375325,0.016616709737106376,0.08102055845440297,0.08823664639369995,0.058948792531783326,169
0.0,-1.1116041270675647,-1.1660426229414678,-1.1990235557752154,-0.2950904494978354,-1.0902140154136761,-0.45306055001628,-1.164469936147601,170
0.0,-0.09584253744306093,-0.17722414852449614,0.16481045721881607,-0.14397661162626335,-0.13264663804690136,-0.23610913237380568,-0.037643432505997,171
0.0,-0.7412879963561763,-0.7049106175771938,-0.7607847910489314,0.045315375120096424,-0.7292721373996541,-1.0083637042512248,-0.6539110323764745,172
0.0,-0.7498737741808227,-0.7482425320755904,-0.6467713436111984,-0.18552771068042698,-0.7523673180197606,0.2883362043135943,-0.8001544223225058,173
0.0,-0.4965036261973785,-0.17296905722830366,-0.7564926633624457,0.7601247898604618,-0.5015320813697498,0.7264765697723962,-0.2557265136820104,174
0.0,-0.9241522494273754,-0.7158353337771661,-1.257863336872778,0.5987694185162225,-0.9192802582126327,0.17939329290563957,-0.9315470224703207,175
0.0,-0.27778413976295474,-0.3255318977310889,-0.0303810030684126,-0.17182088875061885,-0.2118861537201332,-0.5145002201137963,-0.14572620961096533,176
0.0,-0.07418587397492313,-0.42939167474615325,0.6803293952058928,-1.4113609331066017,-0.08169994449214399,1.4504377534226525,-0.10176188181924835,177
0.0,-0.9096205000943173,-1.1622517281170055,-0.5693943837467913,-1.4717898199413324,-0.9267579971607564,1.061707524399514,-1.1122730259148652,178
0.0,-1.2317024998624684,-1.5594593641561862,-0.9249550582302648,-2.4619919108542168,-1.2208170166486099,0.15276034178197784,-1.4231498025196714,179
0.0,-1.0073958505451406,-1.0853470664736715,-1.0086784313961303,-0.4044943192102755,-1.0074195090929756,0.7617447206285842,-1.1647073442481626,180
0.0,-0.0036287206876055205,0.08117537837449759,0.018620409475094326,0.3687545233463312,-0.011850507563605152,0.17436570934349752,0.03279737714682926,181
0.0,-0.5198005576678367,-0.5018683851525607,-0.42981452973739503,-0.0034512084138293773,-0.49736416130030386,0.703135913056488,-0.5197937177206741,182
0.0,-0.6159100109288034,-0.8563008052816085,-0.13680275515889107,-1.2729142949543313,-0.6370875523342606,1.0773499679411151,-0.7811179450897703,183
0.0,-1.1414877597348412,-0.850292780943959,-1.7078733771418266,0.8895562110808584,-1.1209095208663018,-0.40162868424403814,-1.095223471862216,184
0.0,-0.1654001524164645,-0.4375468148197617,0.38146018270832033,-0.957599454793106,-0.21039060593050846,0.23035456100900853,-0.4012540268940392,185
0.0,-1.138873582606143,-1.172428918854131,-1.330272262306547,-0.10211395031361808,-1.1330455234214534,-0.05838393280036861,-1.2779765752423264,186
0.0,-1.3289908957501029,-1.3090024643436713,-1.7621754222252293,0.25630394753260727,-1.3236175393026512,2.1111311602030294,-1.5345562930325047,187
0.0,-0.7755029617170804,-0.9994921471481184,-0.4088128624203723,-1.2221243738523397,-0.7946594481361978,0.2488982004584479,-0.951379729948017,188
0.0,-0.4863288387454841,-0.511416371076695,-0.341310975203664,-0.12770834170127754,-0.5084704424265335,0.40475185054699964,-0.5534764485419102,189
0.0,-0.23111338925942937,-0.09263094302887442,-0.2617248999491618,0.41353033859707894,-0.2438565523704718,1.0106962747009784,-0.23698588346689806,190
